Path,Lines of code,Lines of code generated,Lines of user code, Percentage of generated code
/ofbiz13.07/applications/party/webapp/partymgr/js,121,121,0,"100.00"
/ofbiz13.07/applications/party/webapp/partymgr/party,1659,1659,0,"100.00"
/ofbiz13.07/applications/party/webapp/partymgr/party/contactmechtemplates,201,201,0,"100.00"
/ofbiz13.07/applications/party/webapp/partymgr/party/profileblocks,1180,1180,0,"100.00"
/ofbiz13.07/applications/party/webapp/partymgr/security,79,79,0,"100.00"
/ofbiz13.07/applications/party/webapp/partymgr/static,73,73,0,"100.00"
/ofbiz13.07/applications/party/webapp/partymgr/visit,317,317,0,"100.00"
/ofbiz13.07/applications/party/widget/partymgr,8931,8931,0,"100.00"
/ofbiz13.07/applications/product,168,168,0,"100.00"
/ofbiz13.07/applications/product/build/classes/org/ofbiz/product/catalog,109,109,0,"100.00"
/ofbiz13.07/applications/product/build/classes/org/ofbiz/product/category,831,831,0,"100.00"
/ofbiz13.07/applications/product/build/classes/org/ofbiz/product/config,595,595,0,"100.00"
/ofbiz13.07/applications/product/build/classes/org/ofbiz/product/feature,215,215,0,"100.00"
/ofbiz13.07/applications/product/build/classes/org/ofbiz/product/image,186,186,0,"100.00"
/ofbiz13.07/applications/product/build/classes/org/ofbiz/product/imagemanagement,947,947,0,"100.00"
/ofbiz13.07/applications/product/build/classes/org/ofbiz/product/inventory,399,399,0,"100.00"
/ofbiz13.07/applications/product/build/classes/org/ofbiz/product/price,493,493,0,"100.00"
/ofbiz13.07/applications/product/build/classes/org/ofbiz/product/product,3776,3776,0,"100.00"
/ofbiz13.07/applications/product/build/classes/org/ofbiz/product/promo,146,146,0,"100.00"
/ofbiz13.07/applications/product/build/classes/org/ofbiz/product/spreadsheetimport,205,205,0,"100.00"
/ofbiz13.07/applications/product/build/classes/org/ofbiz/product/store,323,323,0,"100.00"
/ofbiz13.07/applications/product/build/classes/org/ofbiz/product/subscription,133,133,0,"100.00"
/ofbiz13.07/applications/product/build/classes/org/ofbiz/product/supplier,79,79,0,"100.00"
/ofbiz13.07/applications/product/build/classes/org/ofbiz/product/test,56,56,0,"100.00"
/ofbiz13.07/applications/product/build/classes/org/ofbiz/shipment/packing,544,544,0,"100.00"
/ofbiz13.07/applications/product/build/classes/org/ofbiz/shipment/picklist,40,40,0,"100.00"
/ofbiz13.07/applications/product/build/classes/org/ofbiz/shipment/shipment,586,586,0,"100.00"
/ofbiz13.07/applications/product/build/classes/org/ofbiz/shipment/test,61,61,0,"100.00"
/ofbiz13.07/applications/product/build/classes/org/ofbiz/shipment/thirdparty/dhl,306,306,0,"100.00"
/ofbiz13.07/applications/product/build/classes/org/ofbiz/shipment/thirdparty/fedex,318,318,0,"100.00"
/ofbiz13.07/applications/product/build/classes/org/ofbiz/shipment/thirdparty/ups,1156,1156,0,"100.00"
/ofbiz13.07/applications/product/build/classes/org/ofbiz/shipment/thirdparty/usps,650,650,0,"100.00"
/ofbiz13.07/applications/product/build/classes/org/ofbiz/shipment/verify,258,258,0,"100.00"
/ofbiz13.07/applications/product/build/classes/org/ofbiz/shipment/weightPackage,310,310,0,"100.00"
/ofbiz13.07/applications/product/build/lib,5326,5326,0,"100.00"
/ofbiz13.07/applications/product/config,36890,36890,0,"100.00"
/ofbiz13.07/applications/product/data,1278,1278,0,"100.00"
/ofbiz13.07/applications/product/data/helpdata,727,727,0,"100.00"
/ofbiz13.07/applications/product/documents,33,33,0,"100.00"
/ofbiz13.07/applications/product/entitydef,6774,6774,0,"100.00"
/ofbiz13.07/applications/product/lib,1508,1508,0,"100.00"
/ofbiz13.07/applications/product/script/org/ofbiz/product,78,78,0,"100.00"
/ofbiz13.07/applications/product/script/org/ofbiz/product/catalog,679,679,0,"100.00"
/ofbiz13.07/applications/product/script/org/ofbiz/product/category,1224,1224,0,"100.00"
/ofbiz13.07/applications/product/script/org/ofbiz/product/communication,41,41,0,"100.00"
/ofbiz13.07/applications/product/script/org/ofbiz/product/config,256,256,0,"100.00"
/ofbiz13.07/applications/product/script/org/ofbiz/product/cost,641,641,0,"100.00"
/ofbiz13.07/applications/product/script/org/ofbiz/product/feature,463,463,0,"100.00"
/ofbiz13.07/applications/product/script/org/ofbiz/product/imagemanagement,548,548,0,"100.00"
/ofbiz13.07/applications/product/script/org/ofbiz/product/inventory,2890,2890,0,"100.00"
/ofbiz13.07/applications/product/script/org/ofbiz/product/olap,156,156,0,"100.00"
/ofbiz13.07/applications/product/script/org/ofbiz/product/price,496,496,0,"100.00"
/ofbiz13.07/applications/product/script/org/ofbiz/product/product,1911,1911,0,"100.00"
/ofbiz13.07/applications/product/script/org/ofbiz/product/promo,508,508,0,"100.00"
/ofbiz13.07/applications/product/script/org/ofbiz/product/rental,69,69,0,"100.00"
/ofbiz13.07/applications/product/script/org/ofbiz/product/storage,731,731,0,"100.00"
/ofbiz13.07/applications/product/script/org/ofbiz/product/store,818,818,0,"100.00"
/ofbiz13.07/applications/product/script/org/ofbiz/product/subscription,162,162,0,"100.00"
/ofbiz13.07/applications/product/script/org/ofbiz/product/supplier,102,102,0,"100.00"
/ofbiz13.07/applications/product/script/org/ofbiz/product/test,689,689,0,"100.00"
/ofbiz13.07/applications/product/script/org/ofbiz/shipment/issuance,705,705,0,"100.00"
/ofbiz13.07/applications/product/script/org/ofbiz/shipment/picklist,1729,1729,0,"100.00"
/ofbiz13.07/applications/product/script/org/ofbiz/shipment/receipt,584,584,0,"100.00"
/ofbiz13.07/applications/product/script/org/ofbiz/shipment/shipment,2107,2107,0,"100.00"
/ofbiz13.07/applications/product/script/org/ofbiz/shipment/test,227,227,0,"100.00"
/ofbiz13.07/applications/product/servicedef,6442,6442,0,"100.00"
/ofbiz13.07/applications/product/src,210,210,0,"100.00"
/ofbiz13.07/applications/product/src/org/ofbiz/product/catalog,412,412,0,"100.00"
/ofbiz13.07/applications/product/src/org/ofbiz/product/category,2188,2188,0,"100.00"
/ofbiz13.07/applications/product/src/org/ofbiz/product/config,1411,1411,0,"100.00"
/ofbiz13.07/applications/product/src/org/ofbiz/product/feature,594,594,0,"100.00"
/ofbiz13.07/applications/product/src/org/ofbiz/product/image,410,410,0,"100.00"
/ofbiz13.07/applications/product/src/org/ofbiz/product/imagemanagement,2556,2556,0,"100.00"
/ofbiz13.07/applications/product/src/org/ofbiz/product/inventory,1203,1203,0,"100.00"
/ofbiz13.07/applications/product/src/org/ofbiz/product/price,1345,1345,0,"100.00"
/ofbiz13.07/applications/product/src/org/ofbiz/product/product,9730,9730,0,"100.00"
/ofbiz13.07/applications/product/src/org/ofbiz/product/promo,299,299,0,"100.00"
/ofbiz13.07/applications/product/src/org/ofbiz/product/spreadsheetimport,567,567,0,"100.00"
/ofbiz13.07/applications/product/src/org/ofbiz/product/store,952,952,0,"100.00"
/ofbiz13.07/applications/product/src/org/ofbiz/product/subscription,300,300,0,"100.00"
/ofbiz13.07/applications/product/src/org/ofbiz/product/supplier,163,163,0,"100.00"
/ofbiz13.07/applications/product/src/org/ofbiz/product/test,158,158,0,"100.00"
/ofbiz13.07/applications/product/src/org/ofbiz/shipment/packing,1726,1726,0,"100.00"
/ofbiz13.07/applications/product/src/org/ofbiz/shipment/picklist,112,112,0,"100.00"
/ofbiz13.07/applications/product/src/org/ofbiz/shipment/shipment,1628,1628,0,"100.00"
/ofbiz13.07/applications/product/src/org/ofbiz/shipment/test,116,116,0,"100.00"
/ofbiz13.07/applications/product/src/org/ofbiz/shipment/thirdparty/dhl,1006,1006,0,"100.00"
/ofbiz13.07/applications/product/src/org/ofbiz/shipment/thirdparty/fedex,1112,1112,0,"100.00"
/ofbiz13.07/applications/product/src/org/ofbiz/shipment/thirdparty/ups,3854,3854,0,"100.00"
/ofbiz13.07/applications/product/src/org/ofbiz/shipment/thirdparty/usps,2173,2173,0,"100.00"
/ofbiz13.07/applications/product/src/org/ofbiz/shipment/verify,729,729,0,"100.00"
/ofbiz13.07/applications/product/src/org/ofbiz/shipment/weightPackage,891,891,0,"100.00"
/ofbiz13.07/applications/product/templates/shipment,179,179,0,"100.00"
/ofbiz13.07/applications/product/testdef,172,172,0,"100.00"
/ofbiz13.07/applications/product/testdef/data,97,97,0,"100.00"
/ofbiz13.07/applications/product/webapp/catalog,108,108,0,"100.00"
/ofbiz13.07/applications/product/webapp/catalog/WEB-INF,3405,3405,0,"100.00"
/ofbiz13.07/applications/product/webapp/catalog/WEB-INF/actions,85,85,0,"100.00"
/ofbiz13.07/applications/product/webapp/catalog/WEB-INF/actions/category,406,406,0,"100.00"
/ofbiz13.07/applications/product/webapp/catalog/WEB-INF/actions/config,255,255,0,"100.00"
/ofbiz13.07/applications/product/webapp/catalog/WEB-INF/actions/feature,157,157,0,"100.00"
/ofbiz13.07/applications/product/webapp/catalog/WEB-INF/actions/find,300,300,0,"100.00"
/ofbiz13.07/applications/product/webapp/catalog/WEB-INF/actions/imagemanagement,720,720,0,"100.00"
/ofbiz13.07/applications/product/webapp/catalog/WEB-INF/actions/lookup,78,78,0,"100.00"
/ofbiz13.07/applications/product/webapp/catalog/WEB-INF/actions/price,95,95,0,"100.00"
/ofbiz13.07/applications/product/webapp/catalog/WEB-INF/actions/product,1235,1235,0,"100.00"
/ofbiz13.07/applications/product/webapp/catalog/WEB-INF/actions/promo,50,50,0,"100.00"
/ofbiz13.07/applications/product/webapp/catalog/WEB-INF/actions/store,128,128,0,"100.00"
/ofbiz13.07/applications/product/webapp/catalog/WEB-INF/actions/thesaurus,73,73,0,"100.00"
/ofbiz13.07/applications/product/webapp/catalog/category,1567,1567,0,"100.00"
/ofbiz13.07/applications/product/webapp/catalog/config,180,180,0,"100.00"
/ofbiz13.07/applications/product/webapp/catalog/error,53,53,0,"100.00"
/ofbiz13.07/applications/product/webapp/catalog/feature,277,277,0,"100.00"
/ofbiz13.07/applications/product/webapp/catalog/find,977,977,0,"100.00"
/ofbiz13.07/applications/product/webapp/catalog/imagemanagement,941,941,0,"100.00"
/ofbiz13.07/applications/product/webapp/catalog/lookup,76,76,0,"100.00"
/ofbiz13.07/applications/product/webapp/catalog/price,259,259,0,"100.00"
/ofbiz13.07/applications/product/webapp/catalog/product,1950,1950,0,"100.00"
/ofbiz13.07/applications/product/webapp/catalog/promo,804,804,0,"100.00"
/ofbiz13.07/applications/product/webapp/catalog/store,382,382,0,"100.00"
/ofbiz13.07/applications/product/webapp/catalog/thesaurus,96,96,0,"100.00"
/ofbiz13.07/applications/product/webapp/facility,20,20,0,"100.00"
/ofbiz13.07/applications/product/webapp/facility/WEB-INF,1566,1566,0,"100.00"
/ofbiz13.07/applications/product/webapp/facility/WEB-INF/actions/facility,1124,1124,0,"100.00"
/ofbiz13.07/applications/product/webapp/facility/WEB-INF/actions/inventory,679,679,0,"100.00"
/ofbiz13.07/applications/product/webapp/facility/WEB-INF/actions/returns,89,89,0,"100.00"
/ofbiz13.07/applications/product/webapp/facility/WEB-INF/actions/shipment,2376,2376,0,"100.00"
/ofbiz13.07/applications/product/webapp/facility/error,107,107,0,"100.00"
/ofbiz13.07/applications/product/webapp/facility/facility,2413,2413,0,"100.00"
/ofbiz13.07/applications/product/webapp/facility/inventory,805,805,0,"100.00"
/ofbiz13.07/applications/product/webapp/facility/lookup,73,73,0,"100.00"
/ofbiz13.07/applications/product/webapp/facility/returns,307,307,0,"100.00"
/ofbiz13.07/applications/product/webapp/facility/shipment,3924,3924,0,"100.00"
/ofbiz13.07/applications/product/widget/catalog,14105,14105,0,"100.00"
/ofbiz13.07/applications/product/widget/facility,5682,5682,0,"100.00"
/ofbiz13.07/applications/securityext,98,98,0,"100.00"
/ofbiz13.07/applications/securityext/build/classes/org/ofbiz/securityext/cert,64,64,0,"100.00"
/ofbiz13.07/applications/securityext/build/classes/org/ofbiz/securityext/login,139,139,0,"100.00"
/ofbiz13.07/applications/securityext/build/lib,842,842,0,"100.00"
/ofbiz13.07/applications/securityext/config,39,39,0,"100.00"
/ofbiz13.07/applications/securityext/data,107,107,0,"100.00"
/ofbiz13.07/applications/securityext/email/default,35,35,0,"100.00"
/ofbiz13.07/applications/securityext/script/org/ofbiz/securityext/login,102,102,0,"100.00"
/ofbiz13.07/applications/securityext/servicedef,39,39,0,"100.00"
/ofbiz13.07/applications/securityext/src/META-INF/services,18,18,0,"100.00"
/ofbiz13.07/applications/securityext/src/org/ofbiz/securityext/cert,103,103,0,"100.00"
/ofbiz13.07/applications/securityext/src/org/ofbiz/securityext/login,401,401,0,"100.00"
/ofbiz13.07/applications/securityext/src/org/ofbiz/securityext/thirdparty/truition,320,320,0,"100.00"
/ofbiz13.07/applications/securityext/widget,34,34,0,"100.00"
/ofbiz13.07/applications/workeffort,107,107,0,"100.00"
/ofbiz13.07/applications/workeffort/build/classes/org/ofbiz/workeffort/content,129,129,0,"100.00"
/ofbiz13.07/applications/workeffort/build/classes/org/ofbiz/workeffort/workeffort,2021,2021,0,"100.00"
/ofbiz13.07/applications/workeffort/build/lib,1267,1267,0,"100.00"
/ofbiz13.07/applications/workeffort/config,6077,6077,0,"100.00"
/ofbiz13.07/applications/workeffort/data,428,428,0,"100.00"
/ofbiz13.07/applications/workeffort/data/helpdata,30,30,0,"100.00"
/ofbiz13.07/applications/workeffort/entitydef,1959,1959,0,"100.00"
/ofbiz13.07/applications/workeffort/script,31,31,0,"100.00"
/ofbiz13.07/applications/workeffort/script/org/ofbiz/workeffort/permission,388,388,0,"100.00"
/ofbiz13.07/applications/workeffort/script/org/ofbiz/workeffort/timesheet,453,453,0,"100.00"
/ofbiz13.07/applications/workeffort/script/org/ofbiz/workeffort/workeffort,1917,1917,0,"100.00"
/ofbiz13.07/applications/workeffort/servicedef,1119,1119,0,"100.00"
/ofbiz13.07/applications/workeffort/src/org/ofbiz/workeffort/content,365,365,0,"100.00"
/ofbiz13.07/applications/workeffort/src/org/ofbiz/workeffort/workeffort,4999,4999,0,"100.00"
/ofbiz13.07/applications/workeffort/testdef,30,30,0,"100.00"
/ofbiz13.07/applications/workeffort/webapp/ical/WEB-INF,91,91,0,"100.00"
/ofbiz13.07/applications/workeffort/webapp/workeffort,54,54,0,"100.00"
/ofbiz13.07/applications/workeffort/webapp/workeffort/WEB-INF,1041,1041,0,"100.00"
/ofbiz13.07/applications/workeffort/webapp/workeffort/WEB-INF/actions/calendar,256,256,0,"100.00"
/ofbiz13.07/applications/workeffort/webapp/workeffort/WEB-INF/actions/content,33,33,0,"100.00"
/ofbiz13.07/applications/workeffort/webapp/workeffort/WEB-INF/actions/find,97,97,0,"100.00"
/ofbiz13.07/applications/workeffort/webapp/workeffort/WEB-INF/actions/request,25,25,0,"100.00"
/ofbiz13.07/applications/workeffort/webapp/workeffort/calendar,452,452,0,"100.00"
/ofbiz13.07/applications/workeffort/webapp/workeffort/error,107,107,0,"100.00"
/ofbiz13.07/applications/workeffort/webapp/workeffort/find,251,251,0,"100.00"
/ofbiz13.07/applications/workeffort/webapp/workeffort/task,132,132,0,"100.00"
/ofbiz13.07/applications/workeffort/webapp/workeffort/workeffort,167,167,0,"100.00"
/ofbiz13.07/applications/workeffort/widget,5253,5253,0,"100.00"
/ofbiz13.07/bin,80,80,0,"100.00"
/ofbiz13.07/bin/META-INF/services,266,266,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/accounting,65,65,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/accounting/agreement,78,78,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/accounting/finaccount,537,537,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/accounting/invoice,1577,1577,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/accounting/ledger,36,36,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/accounting/payment,2152,2152,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/accounting/period,54,54,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/accounting/tax,181,181,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/accounting/test,22,22,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/accounting/thirdparty/authorizedotnet,394,394,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/accounting/thirdparty/clearcommerce,306,306,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/accounting/thirdparty/eway,385,385,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/accounting/thirdparty/gosoftware,521,521,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/accounting/thirdparty/paypal,177,177,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/accounting/thirdparty/sagepay,438,438,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/accounting/thirdparty/valuelink,774,774,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/accounting/util,52,52,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/base/component,422,422,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/base/concurrent,354,354,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/base/concurrent/test,429,429,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/base/config,209,209,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/base/container,490,490,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/base/conversion,2371,2371,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/base/conversion/test,176,176,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/base/crypto,215,215,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/base/json,1179,1179,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/base/json/test,180,180,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/base/lang,110,110,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/base/lang/test,67,67,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/base/location,163,163,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/base/metrics,83,83,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/base/splash,100,100,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/base/start,1371,1371,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/base/test,226,226,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/base/util,5437,5437,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/base/util/cache,519,519,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/base/util/cache/test,261,261,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/base/util/collections,807,807,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/base/util/collections/test,186,186,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/base/util/string,955,955,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/base/util/string/test,166,166,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/base/util/template,325,325,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/base/util/test,1071,1071,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/bi/util,48,48,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/catalina/container,602,602,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/common,1261,1261,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/common/authentication,68,68,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/common/authentication/api,46,46,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/common/authentication/example,42,42,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/common/email,409,409,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/common/geo,48,48,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/common/image,101,101,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/common/login,335,335,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/common/olap,69,69,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/common/period,17,17,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/common/preferences,112,112,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/common/scripting,230,230,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/common/status,61,61,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/common/uom,46,46,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/content,1048,1048,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/content/blog,66,66,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/content/cms,138,138,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/content/compdoc,265,265,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/content/content,2372,2372,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/content/data,841,841,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/content/layout,254,254,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/content/output,101,101,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/content/survey,537,537,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/content/view,81,81,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/content/webapp/ftl,1582,1582,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/datafile,543,543,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/ecommerce/janrain,127,127,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/ecommerce/misc,80,80,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/entity,1693,1693,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/entity/cache,312,312,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/entity/condition,1568,1568,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/entity/config,72,72,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/entity/config/model,641,641,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/entity/connection,135,135,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/entity/datasource,673,673,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/entity/eca,7,7,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/entity/finder,475,475,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/entity/jdbc,2478,2478,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/entity/model,2390,2390,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/entity/serialize,173,173,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/entity/sql,275,275,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/entity/test,410,410,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/entity/testtools,7,7,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/entity/transaction,624,624,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/entity/util,1243,1243,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/entityext,87,87,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/entityext/cache,54,54,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/entityext/data,447,447,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/entityext/eca,352,352,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/entityext/permission,498,498,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/entityext/synchronization,541,541,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/geronimo,68,68,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/humanres,99,99,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/manufacturing/bom,640,640,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/manufacturing/jobshopmgt,1122,1122,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/manufacturing/mrp,436,436,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/manufacturing/routing,40,40,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/manufacturing/techdata,135,135,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/marketing/marketing,80,80,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/marketing/report,21,21,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/marketing/tracking,129,129,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/minilang,692,692,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/minilang/artifact,20,20,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/minilang/method,174,174,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/minilang/method/callops,961,961,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/minilang/method/conditional,939,939,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/minilang/method/entityops,1777,1777,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/minilang/method/envops,1427,1427,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/minilang/method/eventops,325,325,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/minilang/method/ifops,192,192,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/minilang/method/ifops/test,48,48,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/minilang/method/otherops,374,374,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/minilang/method/serviceops,56,56,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/minilang/operation,308,308,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/minilang/test,43,43,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/order,105,105,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/order/finaccount,97,97,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/order/order,4489,4489,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/order/quote,85,85,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/order/requirement,141,141,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/order/shoppingcart,5608,5608,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/order/shoppingcart/product,1120,1120,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/order/shoppingcart/shipping,176,176,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/order/shoppinglist,563,563,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/order/task,68,68,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/order/test,158,158,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/order/thirdparty/paypal,91,91,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/order/thirdparty/zipsales,189,189,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/party/communication,426,426,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/party/contact,651,651,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/party/content,123,123,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/party/party,950,950,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/product/catalog,108,108,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/product/category,872,872,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/product/config,546,546,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/product/feature,249,249,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/product/image,105,105,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/product/imagemanagement,1015,1015,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/product/inventory,366,366,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/product/price,363,363,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/product/product,3514,3514,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/product/promo,135,135,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/product/spreadsheetimport,192,192,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/product/store,307,307,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/product/subscription,130,130,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/product/supplier,74,74,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/product/test,53,53,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/security,169,169,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/securityext/cert,57,57,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/securityext/login,131,131,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/service,2420,2420,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/service/calendar,1244,1244,0,"100.00"
/ofbiz13.07/bin/org/ofbiz/service/config,51,51,0,"100.00"
